Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
232;Augsburg;WRTR;12.12.2012-17:00;13.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;13.12.2012-17:00;14.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;14.12.2012-17:00;15.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;15.12.2012-17:00;16.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;16.12.2012-17:00;17.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;17.12.2012-17:00;18.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;18.12.2012-17:00;19.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;19.12.2012-17:00;20.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;20.12.2012-17:00;21.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;21.12.2012-17:00;22.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;22.12.2012-17:00;23.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;23.12.2012-17:00;24.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;24.12.2012-17:00;25.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;25.12.2012-17:00;26.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;26.12.2012-17:00;27.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;27.12.2012-17:00;28.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;28.12.2012-17:00;29.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;29.12.2012-17:00;30.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;30.12.2012-17:00;31.12.2012-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;31.12.2012-17:00;01.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;01.01.2013-17:00;02.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;02.01.2013-17:00;03.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;03.01.2013-17:00;04.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;04.01.2013-17:00;05.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;05.01.2013-17:00;06.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;06.01.2013-17:00;07.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;07.01.2013-17:00;08.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;08.01.2013-17:00;09.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;09.01.2013-17:00;10.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;10.01.2013-17:00;11.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;11.01.2013-17:00;12.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;12.01.2013-17:00;13.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;13.01.2013-17:00;14.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;14.01.2013-21:00;15.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;15.01.2013-21:00;16.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;16.01.2013-21:00;17.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;17.01.2013-21:00;18.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;18.01.2013-21:00;19.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;19.01.2013-17:00;20.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;20.01.2013-17:00;21.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;21.01.2013-17:00;22.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;22.01.2013-17:00;23.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;23.01.2013-17:00;24.01.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;24.01.2013-21:00;25.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;25.01.2013-21:00;26.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;26.01.2013-21:00;27.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;27.01.2013-21:00;28.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;28.01.2013-21:00;29.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;29.01.2013-21:00;30.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;30.01.2013-21:00;31.01.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;31.01.2013-21:00;01.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;01.02.2013-21:00;02.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;02.02.2013-21:00;03.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;03.02.2013-21:00;04.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;04.02.2013-21:00;05.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;05.02.2013-21:00;06.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;06.02.2013-21:00;07.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;07.02.2013-21:00;08.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;08.02.2013-21:00;09.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;09.02.2013-17:00;10.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;10.02.2013-17:00;11.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;11.02.2013-17:00;12.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;12.02.2013-17:00;13.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;13.02.2013-17:00;14.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;14.02.2013-17:00;15.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;15.02.2013-17:00;16.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;16.02.2013-17:00;17.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;17.02.2013-17:00;18.02.2013-04:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;18.02.2013-21:00;19.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;19.02.2013-21:00;20.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;20.02.2013-21:00;21.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;21.02.2013-21:00;22.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;22.02.2013-21:00;23.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;23.02.2013-21:00;24.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;24.02.2013-21:00;25.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;25.02.2013-21:00;26.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;26.02.2013-21:00;27.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;27.02.2013-21:00;28.02.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;28.02.2013-21:00;01.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;01.03.2013-21:00;02.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;02.03.2013-21:00;03.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;03.03.2013-21:00;04.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;04.03.2013-21:00;05.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;05.03.2013-21:00;06.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;06.03.2013-21:00;07.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;07.03.2013-21:00;08.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;08.03.2013-21:00;09.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;09.03.2013-21:00;10.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;10.03.2013-21:00;11.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;11.03.2013-21:00;12.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;12.03.2013-21:00;13.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;13.03.2013-21:00;14.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;14.03.2013-21:00;15.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;15.03.2013-21:00;16.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;16.03.2013-21:00;17.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;17.03.2013-21:00;18.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;18.03.2013-21:00;19.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;19.03.2013-21:00;20.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;20.03.2013-21:00;21.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;21.03.2013-21:00;22.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;22.03.2013-21:00;23.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;23.03.2013-21:00;24.03.2013-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;24.03.2013-17:00;03.04.2013-03:00;226;;eor;                                                                                                                                           
232;Augsburg;WRTR;03.04.2013-15:00;04.04.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;04.04.2013-15:00;05.04.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;05.04.2013-15:00;06.04.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;06.04.2013-15:00;07.04.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;07.04.2013-15:00;08.04.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;08.04.2013-20:00;09.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;09.04.2013-20:00;10.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;10.04.2013-20:00;11.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;11.04.2013-20:00;12.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;12.04.2013-20:00;13.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;13.04.2013-20:00;14.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;14.04.2013-20:00;15.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;15.04.2013-20:00;16.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;16.04.2013-20:00;17.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;17.04.2013-20:00;18.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;18.04.2013-20:00;19.04.2013-03:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;19.04.2013-20:00;26.04.2013-03:00;151;;eor;                                                                                                                                           
232;Augsburg;WRTR;26.04.2013-12:00;27.04.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;27.04.2013-12:00;28.04.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;28.04.2013-12:00;29.04.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;29.04.2013-12:00;30.04.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;30.04.2013-12:00;06.05.2013-03:00;135;;eor;                                                                                                                                           
232;Augsburg;WRTR;06.05.2013-12:00;07.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;07.05.2013-12:00;08.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;08.05.2013-12:00;09.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;09.05.2013-12:00;10.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;10.05.2013-12:00;13.05.2013-03:00;63;;eor;                                                                                                                                            
232;Augsburg;WRTR;13.05.2013-12:00;14.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;14.05.2013-12:00;15.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;15.05.2013-12:00;16.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;16.05.2013-12:00;17.05.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;17.05.2013-12:00;03.06.2013-03:00;399;;eor;                                                                                                                                           
232;Augsburg;WRTR;03.06.2013-12:00;04.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;04.06.2013-12:00;05.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;05.06.2013-12:00;06.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;06.06.2013-12:00;07.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;07.06.2013-12:00;10.06.2013-03:00;63;;eor;                                                                                                                                            
232;Augsburg;WRTR;10.06.2013-12:00;11.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;11.06.2013-12:00;12.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;12.06.2013-12:00;13.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;13.06.2013-12:00;14.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;14.06.2013-12:00;17.06.2013-03:00;63;;eor;                                                                                                                                            
232;Augsburg;WRTR;17.06.2013-12:00;18.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;18.06.2013-12:00;19.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;19.06.2013-12:00;20.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;20.06.2013-12:00;21.06.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;21.06.2013-12:00;24.06.2013-03:00;63;;eor;                                                                                                                                            
232;Augsburg;WRTR;24.06.2013-15:00;25.06.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;25.06.2013-15:00;26.06.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;26.06.2013-15:00;27.06.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;27.06.2013-15:00;28.06.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;28.06.2013-15:00;29.06.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;29.06.2013-15:00;30.06.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;30.06.2013-15:00;01.07.2013-03:00;12;;eor;                                                                                                                                            
232;Augsburg;WRTR;01.07.2013-12:00;02.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;02.07.2013-12:00;03.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;03.07.2013-12:00;04.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;04.07.2013-12:00;05.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;05.07.2013-12:00;15.07.2013-03:00;231;;eor;                                                                                                                                           
232;Augsburg;WRTR;15.07.2013-12:00;16.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;16.07.2013-12:00;17.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;17.07.2013-12:00;18.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;18.07.2013-12:00;19.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;19.07.2013-12:00;22.07.2013-03:00;63;;eor;                                                                                                                                            
232;Augsburg;WRTR;22.07.2013-12:00;23.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;23.07.2013-12:00;24.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;24.07.2013-12:00;25.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;25.07.2013-12:00;26.07.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;26.07.2013-12:00;19.08.2013-03:00;567;;eor;                                                                                                                                           
232;Augsburg;WRTR;19.08.2013-12:00;20.08.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;20.08.2013-12:00;21.08.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;21.08.2013-12:00;22.08.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;22.08.2013-12:00;23.08.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;23.08.2013-12:00;28.08.2013-03:00;111;;eor;                                                                                                                                           
232;Augsburg;WRTR;28.08.2013-12:00;29.08.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;29.08.2013-12:00;30.08.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;30.08.2013-12:00;02.09.2013-03:00;63;;eor;                                                                                                                                            
232;Augsburg;WRTR;02.09.2013-12:00;03.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;03.09.2013-12:00;04.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;04.09.2013-12:00;05.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;05.09.2013-12:00;06.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;06.09.2013-12:00;11.09.2013-03:00;111;;eor;                                                                                                                                           
232;Augsburg;WRTR;11.09.2013-12:00;12.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;12.09.2013-12:00;13.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;13.09.2013-12:00;14.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;14.09.2013-12:00;15.09.2013-03:00;15;;eor;                                                                                                                                            
232;Augsburg;WRTR;15.09.2013-12:00;07.08.2017-09:00;34125;;eor;                                                                                                                                         
232;Augsburg;WRTR;16.11.2017-08:00;16.11.2017-09:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;16.11.2017-15:00;17.11.2017-12:00;21;;eor;                                                                                                                                            
232;Augsburg;WRTR;17.11.2017-14:00;19.11.2017-03:00;37;;eor;                                                                                                                                            
232;Augsburg;WRTR;19.11.2017-09:00;19.11.2017-10:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;19.11.2017-12:00;20.11.2017-19:00;31;;eor;                                                                                                                                            
232;Augsburg;WRTR;20.11.2017-21:00;21.11.2017-04:00;7;;eor;                                                                                                                                             
232;Augsburg;WRTR;21.11.2017-06:00;21.11.2017-10:00;4;;eor;                                                                                                                                             
232;Augsburg;WRTR;30.11.2017-11:00;30.11.2017-12:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;04.12.2017-12:00;04.12.2017-13:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;28.12.2017-14:00;28.12.2017-15:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;18.01.2018-03:00;18.01.2018-04:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;22.03.2018-15:00;22.03.2018-16:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;26.04.2018-20:00;27.04.2018-07:00;11;;eor;                                                                                                                                            
232;Augsburg;WRTR;30.04.2018-05:00;30.04.2018-06:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;10.05.2018-21:00;10.05.2018-22:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;24.05.2018-15:00;24.05.2018-16:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;10.08.2018-05:00;10.08.2018-07:00;2;;eor;                                                                                                                                             
232;Augsburg;WRTR;10.08.2018-09:00;10.08.2018-12:00;3;;eor;                                                                                                                                             
232;Augsburg;WRTR;23.08.2018-09:00;23.08.2018-10:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;30.08.2018-00:00;30.08.2018-01:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;23.10.2018-14:00;23.10.2018-15:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;30.11.2018-05:00;30.11.2018-06:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;30.11.2018-08:00;30.11.2018-09:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;07.12.2018-23:00;08.12.2018-00:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;08.12.2018-03:00;08.12.2018-04:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;08.12.2018-08:00;08.12.2018-09:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;08.12.2018-12:00;08.12.2018-15:00;3;;eor;                                                                                                                                             
232;Augsburg;WRTR;08.12.2018-18:00;08.12.2018-19:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;08.12.2018-23:00;09.12.2018-00:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;09.12.2018-02:00;09.12.2018-03:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;24.12.2018-05:00;24.12.2018-06:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;19.02.2019-06:00;19.02.2019-07:00;1;;eor;                                                                                                                                             
232;Augsburg;WRTR;03.06.2019-06:00;03.06.2019-09:00;3;;eor;                                                                                                                                             
232;Augsburg;WRTR;11.06.2019-09:00;11.06.2019-10:00;1;;eor;                                                                                                                                             
